user,week,logon_count,off_hours_ratio,usb_events,file_access_count,copy_to_removable_count,email_count,email_attachment_count,avg_attachment_size,http_total_count,http_upload_count,http_download_count,role,department,business_unit,is_malicious
JJH0292,2010-02-15,15,0.5333333333333333,0.0,0.0,0.0,5.0,3.0,25976.4,50.0,1.0,0.0,ProductionLineWorker,3 - Assembly,1,0
JJH0292,2010-02-22,14,0.2857142857142857,0.0,0.0,0.0,5.0,1.0,32060.0,50.0,1.0,1.0,ProductionLineWorker,3 - Assembly,1,0
JJH0292,2010-03-01,17,0.23529411764705882,0.0,0.0,0.0,5.0,8.0,25466.6,50.0,1.0,0.0,ProductionLineWorker,3 - Assembly,1,0
JJH0292,2010-03-08,12,0.5833333333333334,0.0,0.0,0.0,4.0,2.0,27572.0,50.0,1.0,0.0,ProductionLineWorker,3 - Assembly,1,0
JJH0292,2010-03-15,13,0.38461538461538464,0.0,0.0,0.0,5.0,8.0,40532.4,50.0,1.0,0.0,ProductionLineWorker,3 - Assembly,1,0
JJH0292,2010-03-22,17,0.4117647058823529,0.0,0.0,0.0,5.0,3.0,30343.6,50.0,1.0,0.0,ProductionLineWorker,3 - Assembly,1,0
JJH0292,2010-03-29,16,0.5,0.0,0.0,0.0,5.0,1.0,28422.6,50.0,3.0,0.0,ProductionLineWorker,3 - Assembly,1,0
JJH0292,2010-04-05,17,0.29411764705882354,0.0,0.0,0.0,5.0,15.0,29564.4,50.0,2.0,1.0,ProductionLineWorker,3 - Assembly,1,0
JJH0292,2010-04-12,16,0.4375,0.0,0.0,0.0,5.0,2.0,31693.2,50.0,2.0,0.0,ProductionLineWorker,3 - Assembly,1,0
JJH0292,2010-04-19,17,0.17647058823529413,0.0,0.0,0.0,4.0,0.0,31697.75,50.0,0.0,0.0,ProductionLineWorker,3 - Assembly,1,0
JJH0292,2010-04-26,13,0.38461538461538464,0.0,0.0,0.0,4.0,1.0,28169.5,50.0,2.0,0.0,ProductionLineWorker,3 - Assembly,1,0
JJH0292,2010-05-03,17,0.29411764705882354,0.0,0.0,0.0,6.0,3.0,33481.666666666664,60.0,2.0,0.0,ProductionLineWorker,3 - Assembly,1,0
JJH0292,2010-05-10,13,0.6153846153846154,0.0,0.0,0.0,5.0,5.0,28282.0,50.0,2.0,0.0,ProductionLineWorker,3 - Assembly,1,0
JJH0292,2010-05-17,14,0.42857142857142855,0.0,0.0,0.0,4.0,2.0,34054.25,50.0,0.0,0.0,ProductionLineWorker,3 - Assembly,1,0
JJH0292,2010-05-24,15,0.4666666666666667,0.0,0.0,0.0,5.0,2.0,25073.4,50.0,4.0,0.0,ProductionLineWorker,3 - Assembly,1,0
JJH0292,2010-05-31,12,0.5,0.0,0.0,0.0,4.0,5.0,19168.75,40.0,0.0,1.0,ProductionLineWorker,3 - Assembly,1,0
JJH0292,2010-06-07,16,0.5625,0.0,0.0,0.0,4.0,2.0,36371.75,50.0,2.0,0.0,ProductionLineWorker,3 - Assembly,1,0
JJH0292,2010-06-14,13,0.3076923076923077,0.0,0.0,0.0,5.0,2.0,36662.2,50.0,1.0,1.0,ProductionLineWorker,3 - Assembly,1,0
JJH0292,2010-06-21,13,0.6153846153846154,0.0,0.0,0.0,5.0,5.0,27884.8,50.0,1.0,0.0,ProductionLineWorker,3 - Assembly,1,0
JJH0292,2010-06-28,15,0.4,0.0,0.0,0.0,5.0,2.0,34740.2,50.0,2.0,0.0,ProductionLineWorker,3 - Assembly,1,0
JJH0292,2010-07-05,11,0.2727272727272727,0.0,0.0,0.0,4.0,2.0,38777.0,40.0,2.0,0.0,ProductionLineWorker,3 - Assembly,1,0
JJH0292,2010-07-12,14,0.21428571428571427,0.0,0.0,0.0,5.0,1.0,33315.8,50.0,1.0,0.0,ProductionLineWorker,3 - Assembly,1,0
JJH0292,2010-07-19,14,0.42857142857142855,0.0,0.0,0.0,5.0,1.0,30756.2,50.0,0.0,0.0,ProductionLineWorker,3 - Assembly,1,0
JJH0292,2010-07-26,14,0.21428571428571427,0.0,0.0,0.0,5.0,3.0,25631.2,50.0,0.0,0.0,ProductionLineWorker,3 - Assembly,1,0
JJH0292,2010-08-02,15,0.26666666666666666,0.0,0.0,0.0,4.0,4.0,27323.25,50.0,1.0,0.0,ProductionLineWorker,3 - Assembly,1,0
JJH0292,2010-08-09,16,0.3125,0.0,0.0,0.0,5.0,4.0,27562.6,50.0,1.0,0.0,ProductionLineWorker,3 - Assembly,1,0
JJH0292,2010-08-16,13,0.46153846153846156,0.0,0.0,0.0,5.0,2.0,31648.4,50.0,1.0,0.0,ProductionLineWorker,3 - Assembly,1,0
JJH0292,2010-08-23,15,0.13333333333333333,0.0,0.0,0.0,5.0,7.0,43836.6,50.0,1.0,0.0,ProductionLineWorker,3 - Assembly,1,0
JJH0292,2010-08-30,16,0.4375,0.0,0.0,0.0,5.0,0.0,26420.4,50.0,0.0,0.0,ProductionLineWorker,3 - Assembly,1,0
JJH0292,2010-09-06,11,0.6363636363636364,0.0,0.0,0.0,4.0,5.0,35540.0,40.0,2.0,0.0,ProductionLineWorker,3 - Assembly,1,0
JJH0292,2010-09-13,15,0.5333333333333333,0.0,0.0,0.0,5.0,4.0,34376.6,50.0,1.0,0.0,ProductionLineWorker,3 - Assembly,1,0
JJH0292,2010-09-20,17,0.17647058823529413,0.0,0.0,0.0,5.0,6.0,26622.8,50.0,0.0,1.0,ProductionLineWorker,3 - Assembly,1,0
JJH0292,2010-09-27,15,0.6,0.0,0.0,0.0,5.0,7.0,29744.0,50.0,1.0,1.0,ProductionLineWorker,3 - Assembly,1,0
JJH0292,2010-10-04,15,0.2,0.0,0.0,0.0,5.0,3.0,31677.2,50.0,1.0,0.0,ProductionLineWorker,3 - Assembly,1,0
JJH0292,2010-10-11,13,0.6923076923076923,0.0,0.0,0.0,4.0,5.0,25559.5,50.0,3.0,0.0,ProductionLineWorker,3 - Assembly,1,0
JJH0292,2010-10-18,17,0.23529411764705882,0.0,0.0,0.0,5.0,1.0,38665.8,50.0,4.0,0.0,ProductionLineWorker,3 - Assembly,1,0
JJH0292,2010-10-25,15,0.5333333333333333,0.0,0.0,0.0,5.0,3.0,27264.2,50.0,3.0,0.0,ProductionLineWorker,3 - Assembly,1,0
JJH0292,2010-11-01,13,0.3076923076923077,0.0,0.0,0.0,5.0,4.0,35420.2,50.0,0.0,0.0,ProductionLineWorker,3 - Assembly,1,0
JJH0292,2010-11-08,14,0.6428571428571429,0.0,0.0,0.0,5.0,1.0,25413.0,50.0,1.0,0.0,ProductionLineWorker,3 - Assembly,1,0
JJH0292,2010-11-15,14,0.5,0.0,0.0,0.0,5.0,2.0,23571.6,50.0,0.0,0.0,ProductionLineWorker,3 - Assembly,1,0
JJH0292,2010-11-22,18,0.3333333333333333,0.0,0.0,0.0,6.0,7.0,25246.833333333332,60.0,0.0,0.0,ProductionLineWorker,3 - Assembly,1,0
JJH0292,2010-11-29,15,0.4666666666666667,0.0,0.0,0.0,5.0,0.0,32404.2,50.0,2.0,0.0,ProductionLineWorker,3 - Assembly,1,0
JJH0292,2010-12-06,14,0.2857142857142857,0.0,0.0,0.0,5.0,6.0,31645.6,50.0,2.0,0.0,ProductionLineWorker,3 - Assembly,1,0
JJH0292,2010-12-13,14,0.42857142857142855,0.0,0.0,0.0,4.0,6.0,28476.25,50.0,1.0,0.0,ProductionLineWorker,3 - Assembly,1,0
JJH0292,2010-12-20,8,0.125,0.0,0.0,0.0,3.0,3.0,29502.666666666668,30.0,0.0,0.0,ProductionLineWorker,3 - Assembly,1,0
JJH0292,2010-12-27,14,0.14285714285714285,0.0,0.0,0.0,5.0,2.0,34527.4,50.0,1.0,0.0,ProductionLineWorker,3 - Assembly,1,0
JJH0292,2011-01-03,17,0.17647058823529413,0.0,0.0,0.0,5.0,0.0,33251.0,50.0,1.0,0.0,ProductionLineWorker,3 - Assembly,1,0
JJH0292,2011-01-10,17,0.29411764705882354,0.0,0.0,0.0,5.0,1.0,30660.4,50.0,5.0,0.0,ProductionLineWorker,3 - Assembly,1,0
JJH0292,2011-01-17,16,0.25,0.0,0.0,0.0,5.0,6.0,24975.0,50.0,2.0,0.0,ProductionLineWorker,3 - Assembly,1,0
JJH0292,2011-01-24,14,0.6428571428571429,0.0,0.0,0.0,3.0,1.0,23858.333333333332,50.0,1.0,0.0,ProductionLineWorker,3 - Assembly,1,0
JJH0292,2011-01-31,15,0.4666666666666667,0.0,0.0,0.0,4.0,0.0,32632.25,50.0,1.0,0.0,ProductionLineWorker,3 - Assembly,1,0
JJH0292,2011-02-07,17,0.17647058823529413,0.0,0.0,0.0,5.0,16.0,28731.8,50.0,1.0,0.0,ProductionLineWorker,3 - Assembly,1,0
JJH0292,2011-02-14,18,0.2777777777777778,0.0,0.0,0.0,5.0,0.0,32043.2,50.0,2.0,1.0,ProductionLineWorker,3 - Assembly,1,0
JJH0292,2011-02-21,15,0.4,0.0,0.0,0.0,5.0,2.0,23054.0,50.0,3.0,0.0,ProductionLineWorker,3 - Assembly,1,0
JJH0292,2011-02-28,15,0.26666666666666666,0.0,0.0,0.0,5.0,0.0,27499.2,50.0,1.0,0.0,ProductionLineWorker,3 - Assembly,1,0
JJH0292,2011-03-07,14,0.35714285714285715,0.0,0.0,0.0,5.0,4.0,25214.2,50.0,1.0,0.0,ProductionLineWorker,3 - Assembly,1,0
JJH0292,2011-03-14,15,0.4,0.0,0.0,0.0,4.0,0.0,31755.0,50.0,1.0,0.0,ProductionLineWorker,3 - Assembly,1,0
JJH0292,2011-03-21,13,0.38461538461538464,0.0,0.0,0.0,5.0,3.0,29455.4,50.0,2.0,0.0,ProductionLineWorker,3 - Assembly,1,0
JJH0292,2011-03-28,15,0.4,0.0,0.0,0.0,5.0,0.0,22939.6,50.0,1.0,0.0,ProductionLineWorker,3 - Assembly,1,0
JJH0292,2011-04-04,15,0.26666666666666666,0.0,0.0,0.0,5.0,1.0,30503.0,50.0,1.0,0.0,ProductionLineWorker,3 - Assembly,1,0
JJH0292,2011-04-11,15,0.26666666666666666,0.0,0.0,0.0,5.0,5.0,34658.6,50.0,0.0,0.0,ProductionLineWorker,3 - Assembly,1,0
JJH0292,2011-04-18,12,0.25,0.0,0.0,0.0,4.0,0.0,38740.25,40.0,0.0,0.0,ProductionLineWorker,3 - Assembly,1,0
JJH0292,2011-04-25,15,0.4,0.0,0.0,0.0,5.0,0.0,31851.0,50.0,1.0,1.0,ProductionLineWorker,3 - Assembly,1,0
JJH0292,2011-05-02,14,0.5714285714285714,0.0,0.0,0.0,5.0,0.0,30370.2,50.0,0.0,0.0,ProductionLineWorker,3 - Assembly,1,0
JJH0292,2011-05-09,13,0.38461538461538464,0.0,0.0,0.0,5.0,5.0,28712.8,50.0,1.0,0.0,ProductionLineWorker,3 - Assembly,1,0
JJH0292,2011-05-16,3,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,33251.0,10.0,0.0,0.0,ProductionLineWorker,3 - Assembly,1,0
JJH0613,2010-01-04,15,0.3333333333333333,15.0,21.0,0.0,75.0,47.0,29923.6,810.0,1.0,11.0,Salesman,2 - Sales,1,0
JJH0613,2010-01-11,15,0.3333333333333333,15.0,20.0,0.0,74.0,53.0,29529.716216216217,810.0,0.0,3.0,Salesman,2 - Sales,1,0
JJH0613,2010-01-18,17,0.29411764705882354,10.0,26.0,0.0,72.0,60.0,30067.305555555555,810.0,2.0,13.0,Salesman,2 - Sales,1,0
JJH0613,2010-01-25,16,0.3125,12.0,18.0,0.0,55.0,43.0,29125.109090909093,810.0,1.0,14.0,Salesman,2 - Sales,1,0
JJH0613,2010-02-01,18,0.2777777777777778,16.0,11.0,0.0,70.0,37.0,30086.542857142857,810.0,0.0,3.0,Salesman,2 - Sales,1,0
JJH0613,2010-02-08,17,0.29411764705882354,17.0,13.0,0.0,74.0,36.0,29307.18918918919,810.0,0.0,8.0,Salesman,2 - Sales,1,0
JJH0613,2010-02-15,17,0.29411764705882354,13.0,19.0,0.0,69.0,34.0,29816.956521739132,810.0,2.0,7.0,Salesman,2 - Sales,1,0
JJH0613,2010-02-22,16,0.3125,14.0,38.0,0.0,74.0,70.0,30030.432432432433,810.0,2.0,3.0,Salesman,2 - Sales,1,0
JJH0613,2010-03-01,18,0.2777777777777778,14.0,21.0,0.0,75.0,50.0,29288.44,810.0,2.0,21.0,Salesman,2 - Sales,1,0
JJH0613,2010-03-08,21,0.23809523809523808,15.0,20.0,0.0,74.0,49.0,30964.364864864863,810.0,0.0,10.0,Salesman,2 - Sales,1,0
JJH0613,2010-03-15,16,0.3125,17.0,19.0,0.0,75.0,49.0,29075.653333333332,810.0,1.0,14.0,Salesman,2 - Sales,1,0
JJH0613,2010-03-22,15,0.4,12.0,37.0,0.0,75.0,33.0,28380.066666666666,810.0,0.0,9.0,Salesman,2 - Sales,1,0
JJH0613,2010-03-29,12,0.3333333333333333,12.0,19.0,0.0,60.0,50.0,29078.233333333334,648.0,0.0,1.0,Salesman,2 - Sales,1,0
JJH0613,2010-04-05,19,0.2631578947368421,16.0,10.0,0.0,74.0,61.0,30661.31081081081,810.0,0.0,9.0,Salesman,2 - Sales,1,0
JJH0613,2010-04-12,18,0.3888888888888889,16.0,33.0,0.0,72.0,31.0,29392.11111111111,810.0,1.0,23.0,Salesman,2 - Sales,1,0
JJH0613,2010-04-19,15,0.3333333333333333,13.0,18.0,0.0,73.0,52.0,27794.301369863013,810.0,0.0,21.0,Salesman,2 - Sales,1,0
JJH0613,2010-04-26,16,0.3125,20.0,31.0,0.0,74.0,41.0,30407.77027027027,810.0,1.0,13.0,Salesman,2 - Sales,1,0
JJH0613,2010-05-03,17,0.29411764705882354,14.0,17.0,0.0,73.0,36.0,30816.13698630137,810.0,0.0,21.0,Salesman,2 - Sales,1,0
JJH0613,2010-05-10,18,0.2777777777777778,16.0,25.0,0.0,75.0,72.0,31223.906666666666,810.0,2.0,6.0,Salesman,2 - Sales,1,0
JJH0613,2010-05-17,16,0.3125,16.0,19.0,0.0,74.0,59.0,30868.95945945946,810.0,0.0,10.0,Salesman,2 - Sales,1,0
JJH0613,2010-05-24,17,0.29411764705882354,16.0,27.0,0.0,67.0,50.0,30967.253731343284,810.0,0.0,6.0,Salesman,2 - Sales,1,0
JJH0613,2010-05-31,16,0.25,13.0,21.0,0.0,60.0,49.0,29782.916666666668,648.0,0.0,5.0,Salesman,2 - Sales,1,0
JJH0613,2010-06-07,18,0.2777777777777778,13.0,19.0,0.0,75.0,57.0,29415.053333333333,810.0,0.0,1.0,Salesman,2 - Sales,1,0
JJH0613,2010-06-14,16,0.3125,18.0,15.0,0.0,75.0,34.0,28372.44,810.0,0.0,16.0,Salesman,2 - Sales,1,0
JJH0613,2010-06-21,18,0.2777777777777778,12.0,27.0,0.0,75.0,55.0,30577.266666666666,810.0,1.0,8.0,Salesman,2 - Sales,1,0
JJH0613,2010-06-28,19,0.2631578947368421,15.0,26.0,0.0,75.0,43.0,29597.946666666667,810.0,0.0,15.0,Salesman,2 - Sales,1,0
JJH0613,2010-07-05,11,0.36363636363636365,13.0,22.0,0.0,60.0,42.0,30288.0,648.0,0.0,11.0,Salesman,2 - Sales,1,0
JJH0613,2010-07-12,15,0.3333333333333333,15.0,31.0,0.0,75.0,52.0,29617.986666666668,810.0,1.0,14.0,Salesman,2 - Sales,1,0
JJH0613,2010-07-19,16,0.3125,17.0,26.0,0.0,74.0,42.0,30450.324324324323,810.0,0.0,6.0,Salesman,2 - Sales,1,0
JJH0613,2010-07-26,16,0.4375,13.0,30.0,0.0,75.0,28.0,29407.133333333335,810.0,1.0,4.0,Salesman,2 - Sales,1,0
JJH0613,2010-08-02,15,0.3333333333333333,14.0,28.0,0.0,75.0,80.0,30481.44,810.0,0.0,9.0,Salesman,2 - Sales,1,0
JJH0613,2010-08-09,16,0.3125,17.0,13.0,0.0,74.0,78.0,31031.797297297297,810.0,0.0,20.0,Salesman,2 - Sales,1,0
JJH0613,2010-08-16,19,0.3684210526315789,12.0,17.0,0.0,74.0,61.0,29692.824324324323,810.0,2.0,10.0,Salesman,2 - Sales,1,0
JJH0613,2010-08-23,14,0.35714285714285715,15.0,30.0,0.0,66.0,43.0,30876.924242424244,810.0,1.0,7.0,Salesman,2 - Sales,1,0
JJH0613,2010-08-30,16,0.3125,16.0,38.0,0.0,75.0,50.0,29199.093333333334,810.0,1.0,7.0,Salesman,2 - Sales,1,0
JJH0613,2010-09-06,13,0.3076923076923077,12.0,23.0,0.0,59.0,22.0,30683.71186440678,648.0,0.0,5.0,Salesman,2 - Sales,1,0
JJH0613,2010-09-13,20,0.35,14.0,26.0,0.0,54.0,33.0,30052.12962962963,810.0,0.0,7.0,Salesman,2 - Sales,1,0
JJH0613,2010-09-20,15,0.3333333333333333,16.0,36.0,0.0,74.0,47.0,30046.527027027027,810.0,1.0,14.0,Salesman,2 - Sales,1,0
JJH0613,2010-09-27,17,0.29411764705882354,14.0,26.0,0.0,75.0,57.0,29811.81333333333,810.0,0.0,10.0,Salesman,2 - Sales,1,0
JJH0613,2010-10-04,19,0.3684210526315789,15.0,23.0,0.0,75.0,56.0,31021.12,810.0,0.0,13.0,Salesman,2 - Sales,1,0
JJH0613,2010-10-11,17,0.4117647058823529,14.0,25.0,0.0,74.0,50.0,28602.37837837838,810.0,3.0,18.0,Salesman,2 - Sales,1,0
JJH0613,2010-10-18,21,0.23809523809523808,18.0,30.0,0.0,73.0,43.0,28613.84931506849,810.0,0.0,5.0,Salesman,2 - Sales,1,0
JJH0613,2010-10-25,19,0.2631578947368421,18.0,10.0,0.0,75.0,67.0,29502.96,810.0,1.0,9.0,Salesman,2 - Sales,1,0
JJH0613,2010-11-01,17,0.4117647058823529,15.0,26.0,0.0,75.0,42.0,31269.64,810.0,0.0,11.0,Salesman,2 - Sales,1,0
JJH0613,2010-11-08,17,0.4117647058823529,15.0,23.0,0.0,75.0,46.0,28028.653333333332,810.0,1.0,11.0,Salesman,2 - Sales,1,0
JJH0613,2010-11-15,17,0.4117647058823529,14.0,33.0,0.0,72.0,35.0,31930.472222222223,810.0,0.0,8.0,Salesman,2 - Sales,1,0
JJH0613,2010-11-22,12,0.25,9.0,10.0,0.0,44.0,42.0,29530.863636363636,486.0,0.0,7.0,Salesman,2 - Sales,1,0
JJH0613,2010-11-29,15,0.3333333333333333,11.0,24.0,0.0,75.0,51.0,28875.18666666667,810.0,1.0,6.0,Salesman,2 - Sales,1,0
JJH0613,2010-12-06,15,0.3333333333333333,18.0,27.0,0.0,75.0,57.0,29775.213333333333,810.0,0.0,13.0,Salesman,2 - Sales,1,0
JJH0613,2010-12-13,17,0.29411764705882354,16.0,15.0,0.0,67.0,37.0,31198.761194029852,810.0,0.0,9.0,Salesman,2 - Sales,1,0
JJH0613,2010-12-20,8,0.375,7.0,17.0,0.0,44.0,37.0,30878.613636363636,486.0,1.0,10.0,Salesman,2 - Sales,1,0
JJH0613,2010-12-27,14,0.2857142857142857,14.0,24.0,0.0,59.0,49.0,29107.101694915254,648.0,1.0,10.0,Salesman,2 - Sales,1,0
JJH0613,2011-01-03,16,0.4375,16.0,22.0,0.0,74.0,26.0,29694.702702702703,810.0,2.0,15.0,Salesman,2 - Sales,1,0
JJH0613,2011-01-10,14,0.35714285714285715,19.0,20.0,0.0,75.0,41.0,30561.8,810.0,2.0,11.0,Salesman,2 - Sales,1,0
JJH0613,2011-01-17,15,0.3333333333333333,13.0,29.0,0.0,65.0,39.0,32044.092307692306,810.0,0.0,6.0,Salesman,2 - Sales,1,0
JJH0613,2011-01-24,16,0.3125,16.0,16.0,0.0,75.0,47.0,33371.426666666666,810.0,1.0,12.0,Salesman,2 - Sales,1,0
JJH0613,2011-01-31,15,0.3333333333333333,14.0,27.0,0.0,73.0,57.0,29816.12328767123,810.0,0.0,7.0,Salesman,2 - Sales,1,0
JJH0613,2011-02-07,16,0.4375,13.0,26.0,0.0,75.0,46.0,30869.706666666665,810.0,1.0,21.0,Salesman,2 - Sales,1,0
JJH0613,2011-02-14,16,0.3125,14.0,20.0,0.0,72.0,33.0,30588.069444444445,810.0,1.0,24.0,Salesman,2 - Sales,1,0
JJH0613,2011-02-21,19,0.3684210526315789,16.0,19.0,0.0,74.0,46.0,30364.77027027027,810.0,0.0,13.0,Salesman,2 - Sales,1,0
JJH0613,2011-02-28,14,0.35714285714285715,15.0,14.0,0.0,75.0,31.0,29365.02666666667,810.0,0.0,7.0,Salesman,2 - Sales,1,0
JJH0613,2011-03-07,15,0.3333333333333333,16.0,26.0,0.0,75.0,40.0,32050.626666666667,810.0,3.0,4.0,Salesman,2 - Sales,1,0
JJH0613,2011-03-14,16,0.3125,16.0,18.0,0.0,51.0,40.0,30750.019607843136,810.0,0.0,4.0,Salesman,2 - Sales,1,0
JJH0613,2011-03-21,15,0.3333333333333333,19.0,25.0,0.0,73.0,37.0,29187.27397260274,810.0,1.0,14.0,Salesman,2 - Sales,1,0
JJH0613,2011-03-28,15,0.3333333333333333,19.0,17.0,0.0,75.0,45.0,28390.933333333334,810.0,0.0,16.0,Salesman,2 - Sales,1,0
JJH0613,2011-04-04,20,0.4,15.0,22.0,0.0,67.0,45.0,28795.86567164179,810.0,0.0,19.0,Salesman,2 - Sales,1,0
JJH0613,2011-04-11,15,0.3333333333333333,18.0,25.0,0.0,75.0,39.0,32669.12,810.0,0.0,11.0,Salesman,2 - Sales,1,0
JJH0613,2011-04-18,12,0.3333333333333333,10.0,26.0,0.0,60.0,37.0,31679.716666666667,648.0,1.0,19.0,Salesman,2 - Sales,1,0
JJH0613,2011-04-25,16,0.3125,17.0,32.0,0.0,75.0,55.0,29858.533333333333,810.0,2.0,5.0,Salesman,2 - Sales,1,0
JJH0613,2011-05-02,16,0.3125,13.0,32.0,0.0,73.0,46.0,31724.095890410958,810.0,0.0,11.0,Salesman,2 - Sales,1,0
JJH0613,2011-05-09,16,0.3125,15.0,14.0,0.0,73.0,61.0,31768.095890410958,810.0,0.0,18.0,Salesman,2 - Sales,1,0
JJH0613,2011-05-16,3,0.3333333333333333,3.0,8.0,0.0,15.0,12.0,31338.4,162.0,1.0,3.0,Salesman,2 - Sales,1,0
JJM0203,2010-01-04,15,0.4666666666666667,9.0,15.0,0.0,45.0,27.0,30034.577777777777,475.0,16.0,17.0,Engineer,3 - Contracts,1,0
JJM0203,2010-01-11,17,0.29411764705882354,10.0,16.0,0.0,45.0,42.0,29462.955555555556,475.0,27.0,32.0,Engineer,3 - Contracts,1,0
JJM0203,2010-01-18,17,0.29411764705882354,7.0,8.0,0.0,44.0,52.0,28137.81818181818,475.0,37.0,24.0,Engineer,3 - Contracts,1,0
JJM0203,2010-01-25,17,0.4117647058823529,11.0,13.0,0.0,45.0,21.0,30951.0,475.0,19.0,26.0,Engineer,3 - Contracts,1,0
JJM0203,2010-02-01,14,0.35714285714285715,7.0,12.0,0.0,44.0,45.0,32527.25,475.0,23.0,23.0,Engineer,3 - Contracts,1,0
JJM0203,2010-02-08,13,0.38461538461538464,12.0,10.0,0.0,44.0,32.0,30348.363636363636,475.0,31.0,26.0,Engineer,3 - Contracts,1,0
JJM0203,2010-02-15,18,0.2777777777777778,13.0,13.0,0.0,45.0,22.0,29554.044444444444,475.0,16.0,26.0,Engineer,3 - Contracts,1,0
JJM0203,2010-02-22,14,0.35714285714285715,12.0,10.0,0.0,45.0,32.0,30528.6,475.0,23.0,25.0,Engineer,3 - Contracts,1,0
JJM0203,2010-03-01,18,0.2777777777777778,13.0,3.0,0.0,45.0,32.0,30163.533333333333,475.0,28.0,36.0,Engineer,3 - Contracts,1,0
JJM0203,2010-03-08,16,0.3125,11.0,8.0,0.0,45.0,21.0,28014.71111111111,475.0,10.0,27.0,Engineer,3 - Contracts,1,0
JJM0203,2010-03-15,14,0.35714285714285715,10.0,5.0,0.0,43.0,35.0,31054.0,475.0,34.0,28.0,Engineer,3 - Contracts,1,0
JJM0203,2010-03-22,14,0.35714285714285715,11.0,15.0,0.0,45.0,18.0,31269.6,475.0,24.0,21.0,Engineer,3 - Contracts,1,0
JJM0203,2010-03-29,12,0.3333333333333333,5.0,6.0,0.0,36.0,41.0,29437.86111111111,380.0,15.0,26.0,Engineer,3 - Contracts,1,0
JJM0203,2010-04-05,18,0.2777777777777778,14.0,8.0,0.0,45.0,51.0,28225.82222222222,475.0,6.0,16.0,Engineer,3 - Contracts,1,0
JJM0203,2010-04-12,17,0.4117647058823529,8.0,13.0,0.0,44.0,29.0,30826.409090909092,475.0,12.0,21.0,Engineer,3 - Contracts,1,0
JJM0203,2010-04-19,17,0.29411764705882354,7.0,9.0,0.0,45.0,49.0,25628.62222222222,475.0,27.0,34.0,Engineer,3 - Contracts,1,0
JJM0203,2010-04-26,18,0.2777777777777778,10.0,7.0,0.0,44.0,14.0,28059.56818181818,475.0,23.0,25.0,Engineer,3 - Contracts,1,0
JJM0203,2010-05-03,17,0.4117647058823529,11.0,5.0,0.0,44.0,35.0,32109.954545454544,475.0,24.0,28.0,Engineer,3 - Contracts,1,0
JJM0203,2010-05-10,20,0.35,6.0,8.0,0.0,42.0,32.0,28888.64285714286,475.0,32.0,33.0,Engineer,3 - Contracts,1,0
JJM0203,2010-05-17,20,0.4,8.0,3.0,0.0,45.0,39.0,29008.666666666668,475.0,23.0,35.0,Engineer,3 - Contracts,1,0
JJM0203,2010-05-24,17,0.4117647058823529,9.0,12.0,0.0,44.0,24.0,30474.272727272728,475.0,18.0,25.0,Engineer,3 - Contracts,1,0
JJM0203,2010-05-31,12,0.3333333333333333,7.0,4.0,0.0,36.0,31.0,30275.88888888889,380.0,22.0,20.0,Engineer,3 - Contracts,1,0
JJM0203,2010-06-07,20,0.25,11.0,7.0,0.0,45.0,24.0,29379.222222222223,475.0,32.0,24.0,Engineer,3 - Contracts,1,0
JJM0203,2010-06-14,16,0.4375,12.0,13.0,0.0,35.0,13.0,32302.257142857143,475.0,16.0,26.0,Engineer,3 - Contracts,1,0
JJM0203,2010-06-21,18,0.2777777777777778,7.0,18.0,0.0,42.0,29.0,29332.880952380954,475.0,23.0,22.0,Engineer,3 - Contracts,1,0
JJM0203,2010-06-28,15,0.4666666666666667,12.0,13.0,0.0,43.0,23.0,31626.418604651164,475.0,26.0,25.0,Engineer,3 - Contracts,1,0
JJM0203,2010-07-05,11,0.36363636363636365,10.0,8.0,0.0,36.0,36.0,30771.5,380.0,15.0,16.0,Engineer,3 - Contracts,1,0
JJM0203,2010-07-12,15,0.3333333333333333,11.0,5.0,0.0,45.0,26.0,30626.11111111111,475.0,19.0,27.0,Engineer,3 - Contracts,1,0
JJM0203,2010-07-19,16,0.3125,8.0,12.0,0.0,45.0,19.0,27691.133333333335,475.0,24.0,29.0,Engineer,3 - Contracts,1,0
JJM0203,2010-07-26,14,0.35714285714285715,10.0,8.0,0.0,45.0,22.0,33283.044444444444,475.0,23.0,30.0,Engineer,3 - Contracts,1,0
JJM0203,2010-08-02,15,0.4666666666666667,10.0,5.0,0.0,45.0,27.0,26651.977777777778,475.0,25.0,20.0,Engineer,3 - Contracts,1,0
JJM0203,2010-08-09,16,0.3125,10.0,11.0,0.0,45.0,37.0,30915.755555555555,475.0,25.0,30.0,Engineer,3 - Contracts,1,0
JJM0203,2010-08-16,17,0.29411764705882354,8.0,7.0,0.0,44.0,44.0,30121.31818181818,475.0,23.0,33.0,Engineer,3 - Contracts,1,0
JJM0203,2010-08-23,17,0.29411764705882354,10.0,12.0,0.0,44.0,25.0,30349.159090909092,475.0,19.0,28.0,Engineer,3 - Contracts,1,0
JJM0203,2010-08-30,15,0.3333333333333333,9.0,8.0,0.0,44.0,33.0,27576.363636363636,488.0,22.0,26.0,Engineer,3 - Contracts,1,0
JJM0203,2010-09-06,11,0.36363636363636365,6.0,3.0,0.0,35.0,30.0,32545.542857142857,413.0,14.0,22.0,Engineer,3 - Contracts,1,1
